t,x,z,a,d
0.2869999408721924,"[-0.06591688096523285, 0.5368615984916687]",0.5247499860823155,backward,True
36.78999996185303,"[-0.06691280752420425, 0.5445518493652344]",0.4902499884366989,backward,True
37.17699980735779,"[-0.06737891584634781, 0.5480930805206299]",0.49924998730421066,backward,True
37.569000005722046,"[-0.06798180192708969, 0.5527284145355225]",0.6557499870657921,backward,True
37.91499996185303,"[-0.06901394575834274, 0.5606600642204285]",0.5237499855458736,backward,True
38.32599997520447,"[-0.06978261470794678, 0.5665731430053711]",1.1969999924302102,forward,True
38.69599986076355,"[-0.07030127197504044, 0.5705848932266235]",0.7214999839663505,forward,True
39.10099983215332,"[-0.07107941061258316, 0.5765235424041748]",0.42799999192357063,forward,True
39.556999921798706,"[-0.07211215049028397, 0.5844621658325195]",1.1774999894201756,forward,True
40.02999997138977,"[-0.07314401865005493, 0.592392086982727]",0.5632499925792217,forward,True
40.395999908447266,"[-0.07390487939119339, 0.5983041524887085]",0.788749998062849,forward,True
40.78600001335144,"[-0.07443860173225403, 0.6023191809654236]",0.4412499845027924,forward,True
41.20700001716614,"[-0.07520928978919983, 0.6082561016082764]",0.7257499821484088,forward,True
41.87599992752075,"[-0.07675600796937943, 0.620145857334137]",0.5384999834001064,forward,True
42.34499979019165,"[-0.07745494693517685, 0.6256090998649597]",0.5964999847114086,forward,True
42.71399998664856,"[-0.07830681651830673, 0.6320582032203674]",0.5854999914765358,forward,True
43.10899996757507,"[-0.07933882623910904, 0.6399984359741211]",1.0127499863505363,forward,True
43.51699995994568,"[-0.08017311245203018, 0.6464797258377075]",0.5939999863505363,forward,True
43.90999984741211,"[-0.0807119607925415, 0.6505380868911743]",2.2202499829232694,forward,True
44.294999837875366,"[-0.08140408992767334, 0.6558533906936646]",0.566999989002943,forward,True
44.663999795913696,"[-0.0824461355805397, 0.6638649106025696]",0.5534999936819076,forward,True
45.0699999332428,"[-0.0832030326128006, 0.6696817278862]",0.5459999829530716,forward,True
45.44700002670288,"[-0.08365658670663834, 0.6732084155082703]",0.5672499865293503,forward,True
45.817999839782715,"[-0.08450227230787277, 0.6796582341194153]",0.47824998795986173,forward,True
46.17799997329712,"[-0.08552844822406769, 0.6875631809234619]",0.5559999860823155,forward,True
46.63699984550476,"[-0.08629532158374786, 0.6935030221939087]",0.560749988257885,forward,True
47.037999868392944,"[-0.08699505031108856, 0.6988013386726379]",0.5184999831020831,forward,True
47.41499996185303,"[-0.08759933710098267, 0.7034521102905273]",0.5174999952316284,stay,True
47.823999881744385,"[-0.08863086253404617, 0.7113845348358154]",1.5977499879896642,forward,True
