t,x,z,a,d
0.4659998416900635,"[0.002829081378877163, 0.0051821935921907425]",0.46874999031424525,backward,False
1.4040000438690186,"[0.0023555709049105644, 0.01755596324801445]",0.44799998849630357,backward,False
2.2129998207092285,"[0.0003753376076929271, 0.017296237871050835]",0.4074999921023846,backward,False
3.1439998149871826,"[-0.006095206364989281, 0.020487496629357338]",0.4654999881982803,backward,False
3.984999895095825,"[-0.01161628495901823, 0.03185980021953583]",0.4507499925792217,backward,False
4.912999868392944,"[-0.019086450338363647, 0.03761450573801994]",0.44549998790025713,backward,False
5.88100004196167,"[-0.025061555206775665, 0.04218713566660881]",0.4692499928176403,stay,False
6.437000036239624,"[-0.026535775512456894, 0.05342315137386322]",0.4762499928474426,forward,False
7.376999855041504,"[-0.02820480987429619, 0.06620000302791595]",0.4654999881982803,forward,False
8.306999921798706,"[-0.029736066237092018, 0.07790051400661469]",0.45174999386072157,stay,False
8.894999980926514,"[-0.03102150373160839, 0.0877610594034195]",0.4467499919235707,stay,False
9.490999937057495,"[-0.03229955956339836, 0.09754149615764618]",0.4362499870359897,stay,False
10.059999942779541,"[-0.03337499499320984, 0.10573127120733261]",0.4592499889433384,stay,False
10.616999864578247,"[-0.034404102712869644, 0.1136028915643692]",0.4394999861717224,stay,False
11.330999851226807,"[-0.03556226193904877, 0.12251351028680801]",0.4574999898672104,stay,False
11.905999898910522,"[-0.03673706203699112, 0.13146108388900757]",0.4414999887347221,stay,False
12.503000020980835,"[-0.0382050983607769, 0.14268849790096283]",0.4544999904930591,stay,False
13.158999919891357,"[-0.039596956223249435, 0.15332703292369843]",0.4409999892115593,stay,False
13.835000038146973,"[-0.04062579944729805, 0.16119924187660217]",0.4419999875128269,stay,False
14.422999858856201,"[-0.04173009470105171, 0.1696857064962387]",0.4309999868273735,stay,False
15.093999862670898,"[-0.043304264545440674, 0.18169230222702026]",0.45449999123811724,stay,False
15.688999891281128,"[-0.04464443400502205, 0.19199028611183167]",0.4357499860227108,stay,False
16.274999856948853,"[-0.04581837356090546, 0.2009221911430359]",0.4267499901354313,stay,False
16.914000034332275,"[-0.04684774577617645, 0.20879536867141724]",0.4364999882876873,stay,False
17.473999977111816,"[-0.047883715480566025, 0.21672239899635315]",0.39274998754262924,stay,False
18.069999933242798,"[-0.048982955515384674, 0.22516702115535736]",0.43274998739361764,stay,False
18.681999921798706,"[-0.0503867007791996, 0.2358924150466919]",0.42749998793005944,stay,False
19.259999990463257,"[-0.05159967765212059, 0.2451532632112503]",0.42899998351931573,stay,False
19.86899995803833,"[-0.052996378391981125, 0.25586992502212524]",0.4297499872744084,stay,False
20.414000034332275,"[-0.05407199263572693, 0.26407819986343384]",0.41199999004602433,stay,False
20.97599983215332,"[-0.05515240505337715, 0.27232804894447327]",0.4014999881386757,stay,False
21.50499987602234,"[-0.056179940700531006, 0.28019270300865173]",0.40424998849630356,stay,False
22.155999898910522,"[-0.057217154651880264, 0.2881205976009369]",0.3992499865591526,stay,False
22.736999988555908,"[-0.058281056582927704, 0.2962755560874939]",0.4154999859631061,stay,False
23.363999843597412,"[-0.05963056534528732, 0.3065991997718811]",0.42949998453259464,stay,False
23.98199987411499,"[-0.061097487807273865, 0.31782692670822144]",0.40949998870491977,stay,False
24.572999954223633,"[-0.062365345656871796, 0.32753920555114746]",0.4352499820291996,stay,False
25.13100004196167,"[-0.06344768404960632, 0.33578866720199585]",0.4032499887049198,stay,False
25.71399998664856,"[-0.06447537243366241, 0.3436450660228729]",0.42299998626112933,stay,False
26.401000022888184,"[-0.06557396799325943, 0.35208800435066223]",0.42399998754262924,stay,False
26.94599986076355,"[-0.06674089282751083, 0.36099061369895935]",0.41974998563528065,stay,False
27.69099998474121,"[-0.06859200447797775, 0.37513455748558044]",0.40299998968839645,stay,False
28.292999982833862,"[-0.06966050714254379, 0.38331007957458496]",0.39074998497962954,stay,False
28.9229998588562,"[-0.07069671154022217, 0.3912378251552582]",0.41674998998641966,stay,False
29.520999908447266,"[-0.07180602848529816, 0.39968404173851013]",0.4327499859035015,stay,False
30.14299988746643,"[-0.07319926470518112, 0.41040748357772827]",0.41924998760223386,stay,False
30.81599998474121,"[-0.07481037825345993, 0.42272910475730896]",0.40449998900294304,stay,False
31.40499997138977,"[-0.07588132470846176, 0.43090009689331055]",0.4032499857246876,stay,False
31.971999883651733,"[-0.07691868394613266, 0.43883395195007324]",0.4092499852180481,stay,False
32.562999963760376,"[-0.07795616239309311, 0.4467701017856598]",0.41599998325109483,stay,False
33.21599984169006,"[-0.07950952649116516, 0.45866337418556213]",0.42474998608231546,stay,False
33.83500003814697,"[-0.08071786165237427, 0.46791139245033264]",0.40799998864531517,stay,False
34.418999910354614,"[-0.08202849328517914, 0.4779835343360901]",0.3997499868273735,stay,False
34.98399996757507,"[-0.08313564956188202, 0.48640578985214233]",0.41074998304247856,stay,False
35.56399989128113,"[-0.08417733013629913, 0.4943610727787018]",0.41149998977780344,stay,False
36.11399984359741,"[-0.08521445840597153, 0.5022956728935242]",0.4132499866187572,stay,False
36.723999977111816,"[-0.08625171333551407, 0.5102306008338928]",0.4067499943077564,stay,False
37.257999897003174,"[-0.08728815615177155, 0.5181599259376526]",0.4209999844431877,stay,False
37.86999988555908,"[-0.08850588649511337, 0.5275195240974426]",0.4054999828338623,stay,False
38.44700002670288,"[-0.08979193866252899, 0.537329375743866]",0.4317499861121178,stay,False
39.06699991226196,"[-0.09123712033033371, 0.5484150648117065]",0.4162499889731407,stay,False
39.68499994277954,"[-0.0924713984131813, 0.557827353477478]",0.4404999889433384,stay,False
40.26600003242493,"[-0.09351012110710144, 0.5657562613487244]",0.38899998888373377,stay,False
40.91499996185303,"[-0.09454693645238876, 0.5736910700798035]",0.4132499910891056,stay,False
41.52499985694885,"[-0.09584411233663559, 0.5836643576622009]",0.4549999922513962,stay,False
42.187999963760376,"[-0.09746164828538895, 0.5960062742233276]",0.46274999156594276,stay,False
42.81399989128113,"[-0.09869511425495148, 0.6054173707962036]",0.3849999874830246,stay,False
43.4229998588562,"[-0.09973139315843582, 0.6133491396903992]",0.4109999850392342,stay,False
43.973999977111816,"[-0.10076918452978134, 0.6212879419326782]",0.40524998903274534,stay,False
44.55999994277954,"[-0.10180621594190598, 0.6292166709899902]",0.39549999088048937,stay,False
45.34999990463257,"[-0.10380145907402039, 0.6445173621177673]",0.3854999922215938,stay,False
45.930999994277954,"[-0.10492601990699768, 0.65309077501297]",0.3842499881982803,stay,False
46.480000019073486,"[-0.1059536337852478, 0.6609549522399902]",0.3924999825656414,stay,False
47.044999837875366,"[-0.10699086636304855, 0.6688839197158813]",0.3772499889135361,stay,False
47.656999826431274,"[-0.10802794247865677, 0.6768114566802979]",0.3864999882876873,stay,False
48.32299995422363,"[-0.10940418392419815, 0.687366247177124]",0.3809999883174896,stay,False
48.97000002861023,"[-0.11101040244102478, 0.6996755003929138]",0.37874999493360517,stay,False
49.54099988937378,"[-0.11214148998260498, 0.7083021402359009]",0.3744999930262566,stay,False
50.20599985122681,"[-0.11321232467889786, 0.7164780497550964]",0.344749990850687,stay,False
50.86500000953674,"[-0.11443515866994858, 0.7258879542350769]",0.37249999195337297,stay,False
51.61299991607666,"[-0.11629178375005722, 0.7400326728820801]",0.3717499904334545,stay,False
52.30499982833862,"[-0.11736006289720535, 0.7482070326805115]",0.36799998953938484,stay,False
52.83200001716614,"[-0.11839664727449417, 0.7561357021331787]",0.36999999620020385,stay,False
53.41499996185303,"[-0.11945654451847076, 0.7642641663551331]",0.35574999526143075,stay,False
54.00399994850159,"[-0.12073151022195816, 0.774053156375885]",0.3562499888241291,stay,False
54.592000007629395,"[-0.12202486395835876, 0.783892810344696]",0.3602499954402447,stay,False
55.17999982833862,"[-0.12331466376781464, 0.7937840819358826]",0.3562499947845936,stay,False
55.76600003242493,"[-0.12458385527133942, 0.8034929037094116]",0.35174999982118604,stay,False
56.60699987411499,"[-0.12591210007667542, 0.8136651515960693]",0.3544999971985817,stay,False
57.437999963760376,"[-0.12772990763187408, 0.8275331854820251]",0.3504999950528145,stay,False
57.98899984359741,"[-0.12876607477664948, 0.8354604840278625]",0.3324999935925007,stay,False
58.83899998664856,"[-0.1306387037038803, 0.8498526215553284]",0.3319999922066927,stay,False
59.41599988937378,"[-0.13184700906276703, 0.859065055847168]",0.338249995559454,stay,False
60.02300000190735,"[-0.13291418552398682, 0.8671949505805969]",0.3277499951422215,stay,False
60.57699990272522,"[-0.13395176827907562, 0.8751299381256104]",0.3362499937415123,stay,False
61.15499997138977,"[-0.13498760759830475, 0.8830550312995911]",0.3504999950528145,stay,False
61.793999910354614,"[-0.1362084299325943, 0.8924059271812439]",0.35699999108910563,stay,False
62.44700002670288,"[-0.13784314692020416, 0.9048346877098083]",0.37724998630583284,stay,False
63.020999908447266,"[-0.1389865279197693, 0.9138039946556091]",0.33124998956918716,stay,False
63.63699984550476,"[-0.1401738077402115, 0.9227192401885986]",0.31549999862909317,stay,False
64.19599986076355,"[-0.1412099003791809, 0.9306529760360718]",0.3644999906420708,stay,False
64.7829999923706,"[-0.14224714040756226, 0.9385881423950195]",0.35149999260902404,stay,False
65.36299991607666,"[-0.14328403770923615, 0.9465183019638062]",0.34824999347329144,stay,False
65.93400001525879,"[-0.14450465142726898, 0.9558811187744141]",0.3537499949336052,stay,False
66.50399994850159,"[-0.14569970965385437, 0.96503746509552]",0.341499999165535,stay,False
67.07999992370605,"[-0.14691190421581268, 0.9742748737335205]",0.35974999442696576,stay,False
67.65400004386902,"[-0.14820092916488647, 0.9841649532318115]",0.33649999350309373,stay,False
68.22199988365173,"[-0.14936977624893188, 0.9931314587593079]",0.3399999961256981,stay,False
68.8289999961853,"[-0.15055100619792938, 1.0021228790283203]",0.33624999448657034,stay,False
69.39100003242493,"[-0.15157940983772278, 1.0099786520004272]",0.3377499938011169,stay,False
70.03399991989136,"[-0.1526164710521698, 1.0179126262664795]",0.3599999889731407,stay,False
70.625,"[-0.1538395881652832, 1.027324914932251]",0.33974999375641346,stay,False
71.22099995613098,"[-0.15511789917945862, 1.0370603799819946]",0.36274999305605893,stay,False
71.76399993896484,"[-0.15633195638656616, 1.0463390350341797]",0.3632499948143959,stay,False
72.35500001907349,"[-0.15753275156021118, 1.055531620979309]",0.3759999938309193,stay,False
72.93799996376038,"[-0.15880843997001648, 1.065311312675476]",0.38599999248981476,stay,False
73.5809998512268,"[-0.15987470746040344, 1.0734370946884155]",0.3652499921619892,stay,False
74.15400004386902,"[-0.16091221570968628, 1.0813740491867065]",0.34824999421834946,stay,False
74.73399996757507,"[-0.16197416186332703, 1.0895309448242188]",0.3597499966621399,stay,False
75.3989999294281,"[-0.16350345313549042, 1.101195216178894]",0.3369999974966049,stay,False
76.07399988174438,"[-0.16505679488182068, 1.1131083965301514]",0.37049999535083766,stay,False
76.66100001335144,"[-0.16609662771224976, 1.121034860610962]",0.4234999880194664,stay,False
77.21399998664856,"[-0.16713404655456543, 1.128970980644226]",0.3687499918043613,stay,False
77.81499981880188,"[-0.16817064583301544, 1.1368963718414307]",0.3912499889731407,stay,False
78.38899993896484,"[-0.16926054656505585, 1.145341157913208]",0.3707499973475933,stay,False
78.98300004005432,"[-0.17058613896369934, 1.1554267406463623]",0.36199999079108236,stay,False
79.55799984931946,"[-0.17211106419563293, 1.1671490669250488]",0.35549999177455904,stay,False
80.31799983978271,"[-0.17335622012615204, 1.17656672000885]",0.3719999872148037,stay,False
81.01199984550476,"[-0.1745007336139679, 1.1854761838912964]",0.39824999049305915,stay,False
81.66299986839294,"[-0.1760343462228775, 1.1970576047897339]",0.3517499946057796,stay,False
82.2170000076294,"[-0.1772327721118927, 1.2062764167785645]",0.33599999696016314,stay,False
82.83999991416931,"[-0.17854876816272736, 1.2162879705429077]",0.3544999949634075,stay,False
83.46000003814697,"[-0.17957772314548492, 1.2241612672805786]",0.35549999177455904,stay,False
84.0789999961853,"[-0.18061451613903046, 1.2320899963378906]",0.36874999329447744,stay,False
84.64999985694885,"[-0.181770458817482, 1.240950584411621]",0.3642499953508377,stay,False
85.26199984550476,"[-0.18311652541160583, 1.2512528896331787]",0.356999996304512,stay,False
85.81799983978271,"[-0.18441368639469147, 1.2611665725708008]",0.3464999943971634,stay,False
86.48300004005432,"[-0.18579697608947754, 1.2717589139938354]",0.3449999958276749,stay,False
87.11199998855591,"[-0.18683595955371857, 1.2796835899353027]",0.36299998983740805,stay,False
87.69599986076355,"[-0.18787319958209991, 1.2876204252243042]",0.3549999922513962,stay,False
88.26300001144409,"[-0.18897737562656403, 1.2961069345474243]",0.3509999990463257,stay,False
88.87199997901917,"[-0.1902868151664734, 1.3061020374298096]",0.34974999353289604,stay,False
89.37599992752075,"[-0.19124461710453033, 1.313468337059021]",0.3427499920129776,stay,False
90.02600002288818,"[-0.19285939633846283, 1.3258000612258911]",0.34424999281764035,stay,False
90.57799983024597,"[-0.19402089715003967, 1.3346961736679077]",0.3522499918937683,stay,False
91.16499996185303,"[-0.19514034688472748, 1.3432104587554932]",0.3589999958872795,stay,False
