t,x,z,a,d
0.5099999904632568,"[0.004064008127897978, 0.005915926769375801]",0.38224998861551285,backward,False
1.565999984741211,"[0.0027760255616158247, 0.017567332834005356]",0.42174998968839644,backward,False
2.5249998569488525,"[-0.001188353868201375, 0.01704089157283306]",0.3357499875128269,backward,False
3.5739998817443848,"[-0.010162525810301304, 0.02393566444516182]",0.43849998712539673,backward,False
4.603999853134155,"[-0.01913514919579029, 0.030827529728412628]",0.446249982714653,backward,False
5.641999959945679,"[-0.028107913210988045, 0.037718288600444794]",0.4212499886751175,backward,False
6.704999923706055,"[-0.032888010144233704, 0.04137597978115082]",0.3929999880492687,stay,False
7.336999893188477,"[-0.03969881311058998, 0.04662209004163742]",0.42649998888373375,stay,False
8.063999891281128,"[-0.04260804504156113, 0.055996913462877274]",0.44674998745322225,stay,False
8.676999807357788,"[-0.043649639934301376, 0.06392469257116318]",0.4357499875128269,stay,False
9.2739999294281,"[-0.04471728578209877, 0.07207823544740677]",0.41524998769164084,stay,False
9.798999786376953,"[-0.04573092237114906, 0.07978621125221252]",0.4322499886155129,stay,False
10.376999855041504,"[-0.04695872217416763, 0.08920779079198837]",0.44149999022483827,stay,False
10.900999784469604,"[-0.04799674078822136, 0.09705977886915207]",0.392999991774559,stay,False
11.492999792098999,"[-0.04937191307544708, 0.10754259675741196]",0.4342499919235706,stay,False
12.054999828338623,"[-0.05058543384075165, 0.11679266393184662]",0.4277499862015247,stay,False
12.697999954223633,"[-0.05194501951336861, 0.1271803081035614]",0.41524998694658277,stay,False
13.169999837875366,"[-0.05288558080792427, 0.13432572782039642]",0.43199998438358306,stay,False
13.656999826431274,"[-0.05386577919125557, 0.14179730415344238]",0.42699998915195464,stay,False
14.197999954223633,"[-0.05496969819068909, 0.15018996596336365]",0.42574998885393145,stay,False
14.694999933242798,"[-0.055859558284282684, 0.1570872962474823]",0.39124998897314067,stay,False
15.220999956130981,"[-0.05694271996617317, 0.16554753482341766]",0.3432499896734953,stay,False
15.706999778747559,"[-0.057953059673309326, 0.17294904589653015]",0.36774999350309373,stay,False
16.57799983024597,"[-0.05932919308543205, 0.18345730006694794]",0.46199998408555987,stay,False
17.277999877929688,"[-0.06107373163104057, 0.19672268629074097]",0.4237499855458736,stay,False
18.008999824523926,"[-0.06238391622900963, 0.20670072734355927]",0.4069999918341637,stay,False
18.646999835968018,"[-0.06349249929189682, 0.21518532931804657]",0.428999987244606,stay,False
19.311999797821045,"[-0.06498518586158752, 0.2265174388885498]",0.3972499921917916,stay,False
