t,x,z,a,d
0.5,"[0.002419000491499901, 0.006353545933961868]",0.462749981880188,backward,False
1.4220001697540283,"[0.0010981786763295531, 0.01817130483686924]",0.4794999919831753,backward,False
2.4070000648498535,"[-0.0024650346022099257, 0.01767745241522789]",0.44299998357892034,backward,False
3.3400001525878906,"[-0.009214745834469795, 0.022514009848237038]",0.4364999867975712,backward,False
4.2829999923706055,"[-0.01641147956252098, 0.028920652344822884]",0.47999999001622196,backward,False
5.233000040054321,"[-0.01841598004102707, 0.04406168684363365]",0.43899998590350153,backward,False
6.21399998664856,"[-0.020558269694447517, 0.05271033197641373]",0.48524998798966407,stay,False
6.799999952316284,"[-0.02838606759905815, 0.05869701877236366]",0.47724999114871025,forward,False
7.753000020980835,"[-0.02597174420952797, 0.07111509889364243]",0.44224998354911804,forward,False
8.772000074386597,"[-0.022100521251559258, 0.07611449062824249]",0.4647499844431877,stay,False
9.378000020980835,"[-0.017352161929011345, 0.0823255106806755]",0.45074998661875726,stay,False
9.990000009536743,"[-0.01645876280963421, 0.0910215824842453]",0.44849998801946644,stay,False
10.623000144958496,"[-0.017690811306238174, 0.10043032467365265]",0.45499999374151234,stay,False
11.248000144958496,"[-0.01872498355805874, 0.10836165398359299]",0.45599998831748967,stay,False
11.930999994277954,"[-0.020012902095913887, 0.11828245222568512]",0.45024998635053637,stay,False
12.623000144958496,"[-0.021754443645477295, 0.1316491812467575]",0.44899999424815173,stay,False
13.230999946594238,"[-0.022861618548631668, 0.1401071697473526]",0.44799998998641966,stay,False
13.855000019073486,"[-0.02389601431787014, 0.14803606271743774]",0.4504999853670597,stay,False
14.490000009536743,"[-0.025050928816199303, 0.1569446474313736]",0.47724998816847797,stay,False
15.116000175476074,"[-0.026477020233869553, 0.1678515076637268]",0.4537499874830246,stay,False
15.779000043869019,"[-0.0279958825558424, 0.17956805229187012]",0.43299998715519905,stay,False
16.46399998664856,"[-0.02906567044556141, 0.18769478797912598]",0.473999984562397,stay,False
17.174999952316284,"[-0.03052562288939953, 0.19891315698623657]",0.4667499855160713,stay,False
17.81599998474121,"[-0.032039396464824677, 0.2105606496334076]",0.4482499897480011,stay,False
18.52999997138977,"[-0.03320141136646271, 0.2194264829158783]",0.4564999885857105,stay,False
19.16000008583069,"[-0.03436009958386421, 0.22828888893127441]",0.4522499933838844,stay,False
19.956000089645386,"[-0.03630213439464569, 0.24323560297489166]",0.4522499866783619,stay,False
20.88100004196167,"[-0.03802526369690895, 0.2564484477043152]",0.4454999893903733,stay,False
21.506999969482422,"[-0.039400819689035416, 0.2670017182826996]",0.4524999871850014,stay,False
22.140000104904175,"[-0.040440045297145844, 0.2749631702899933]",0.4479999907314778,stay,False
22.784000158309937,"[-0.04150053858757019, 0.28311899304389954]",0.4424999885261059,stay,False
23.42799997329712,"[-0.043023139238357544, 0.2947821617126465]",0.44549998715519906,stay,False
24.124000072479248,"[-0.04458494856953621, 0.3067686855792999]",0.4389999873936176,stay,False
24.794000148773193,"[-0.04560979828238487, 0.31462380290031433]",0.4507499851286411,stay,False
25.381999969482422,"[-0.04670489951968193, 0.32306796312332153]",0.4527499914169312,stay,False
25.973000049591064,"[-0.04793234542012215, 0.3325349986553192]",0.42174998894333837,stay,False
26.603000164031982,"[-0.04947347939014435, 0.3443140685558319]",0.45549998134374614,stay,False
27.284000158309937,"[-0.05077991262078285, 0.3542920649051666]",0.4397499911487103,stay,False
28.242000102996826,"[-0.052774570882320404, 0.36964595317840576]",0.43999998718500133,stay,False
28.861000061035156,"[-0.05388161540031433, 0.378089040517807]",0.46749998182058333,stay,False
29.513000011444092,"[-0.054938215762376785, 0.38621655106544495]",0.44649999067187307,stay,False
30.127000093460083,"[-0.056211698800325394, 0.3960112929344177]",0.4652499906718731,stay,False
30.75100016593933,"[-0.057669322937726974, 0.407169371843338]",0.4324999853968621,stay,False
31.447999954223633,"[-0.059051964432001114, 0.4177568256855011]",0.47424998804926877,stay,False
32.10300016403198,"[-0.06008630990982056, 0.42568716406822205]",0.4889999866485596,stay,False
32.76100015640259,"[-0.06145595759153366, 0.43624168634414673]",0.4857499867677688,stay,False
33.390000104904175,"[-0.06298904865980148, 0.4480462968349457]",0.4474999874830246,stay,False
34.021000146865845,"[-0.06422939151525497, 0.45748233795166016]",0.4679999887943268,stay,False
34.62600016593933,"[-0.0652560144662857, 0.4653564691543579]",0.4707499884068966,stay,False
35.25999999046326,"[-0.06635732203722, 0.4738430976867676]",0.4907499887049198,stay,False
