t,x,z,a,d
0.5360000133514404,"[0.003035817062482238, 0.0048840162344276905]",0.43824999406933784,backward,False
1.624000072479248,"[0.002537069609388709, 0.01756923459470272]",0.42524999007582664,backward,False
2.4709999561309814,"[-0.0008118681143969297, 0.017106158658862114]",0.42249998822808266,backward,False
3.3600001335144043,"[-0.007767743431031704, 0.02191493660211563]",0.44749998599290847,backward,False
4.246999979019165,"[-0.014882891438901424, 0.027394302189350128]",0.43749999105930326,backward,False
5.245000123977661,"[-0.020701413974165916, 0.03898227959871292]",0.4367499858140945,backward,False
6.324000120162964,"[-0.02750561013817787, 0.04423489421606064]",0.44224998652935027,stay,False
6.995000123977661,"[-0.033895500004291534, 0.04914313182234764]",0.4432499878108501,stay,False
7.650000095367432,"[-0.03489488735795021, 0.0570540688931942]",0.43599998876452445,stay,False
8.272000074386597,"[-0.03599872812628746, 0.06553991883993149]",0.44524999111890795,stay,False
8.910000085830688,"[-0.037484217435121536, 0.07687132805585861]",0.42699998393654826,stay,False
9.541000127792358,"[-0.03891248255968094, 0.08784427493810654]",0.42224998846650125,stay,False
10.187000036239624,"[-0.04007727652788162, 0.096712626516819]",0.4189999848604202,stay,False
10.837000131607056,"[-0.041114091873168945, 0.10464698076248169]",0.40774998664855955,stay,False
11.434999942779541,"[-0.042412832379341125, 0.11463179439306259]",0.4097499869763851,stay,False
12.059999942779541,"[-0.04379209131002426, 0.12514081597328186]",0.4017499879002571,stay,False
12.638000011444092,"[-0.045131925493478775, 0.13543716073036194]",0.40074998140335083,stay,False
13.248000144958496,"[-0.04630514979362488, 0.14437125623226166]",0.40324998646974564,stay,False
13.927000045776367,"[-0.04733358323574066, 0.1522422730922699]",0.39124998450279236,stay,False
14.539999961853027,"[-0.04849069565534592, 0.16115251183509827]",0.3947499841451645,stay,False
15.176000118255615,"[-0.050095174461603165, 0.17338591814041138]",0.3889999866485596,stay,False
15.773000001907349,"[-0.05135060101747513, 0.1830306202173233]",0.3872499883174896,stay,False
16.375,"[-0.05251539498567581, 0.1919109970331192]",0.38824999183416364,stay,False
17.08400011062622,"[-0.053577207028865814, 0.2000291645526886]",0.36849999278783796,stay,False
17.759000062942505,"[-0.05510728806257248, 0.21173080801963806]",0.3769999951124191,stay,False
18.35199999809265,"[-0.0564630888402462, 0.222152978181839]",0.385499994456768,stay,False
19.003999948501587,"[-0.057699836790561676, 0.2315668761730194]",0.38974999710917474,stay,False
19.647000074386597,"[-0.05873651057481766, 0.23949404060840607]",0.40374998152256014,stay,False
20.305999994277954,"[-0.060103774070739746, 0.2500450611114502]",0.4019999891519547,stay,False
20.933000087738037,"[-0.06164465844631195, 0.26185348629951477]",0.3597499914467335,stay,False
21.54200005531311,"[-0.06288596987724304, 0.27119943499565125]",0.4064999900758266,stay,False
22.223000049591064,"[-0.06391943246126175, 0.2791611850261688]",0.43374998271465304,stay,False
22.837000131607056,"[-0.06506683677434921, 0.28807416558265686]",0.3997499912977219,stay,False
23.503999948501587,"[-0.0666770190000534, 0.3003024756908417]",0.3724999956786632,stay,False
24.203999996185303,"[-0.06806573271751404, 0.3108915388584137]",0.3944999881088733,stay,False
24.937000036239624,"[-0.06929006427526474, 0.32031044363975525]",0.4109999880194664,stay,False
25.57800006866455,"[-0.07083315402269363, 0.3320353925228119]",0.40624998733401296,stay,False
26.14300012588501,"[-0.0720023363828659, 0.3411777913570404]",0.3472499944269657,stay,False
26.7810001373291,"[-0.07325371354818344, 0.3506114184856415]",0.325249994546175,stay,False
27.433000087738037,"[-0.07428554445505142, 0.3584862947463989]",0.3982499800622463,stay,False
28.05900001525879,"[-0.07550954818725586, 0.36790862679481506]",0.38724999204277993,stay,False
28.756999969482422,"[-0.07726508378982544, 0.3813014328479767]",0.37574999332427983,stay,False
29.378000020980835,"[-0.07843062281608582, 0.3902115225791931]",0.3687499940395355,stay,False
30.03600001335144,"[-0.07946861535310745, 0.39814525842666626]",0.3717499911785126,stay,False
30.69099998474121,"[-0.08076030015945435, 0.408066064119339]",0.39299998879432674,stay,False
31.367000102996826,"[-0.08258680254220963, 0.42201945185661316]",0.3699999898672104,stay,False
32.11800003051758,"[-0.08361461758613586, 0.4298751652240753]",0.38949999362230303,stay,False
32.806999921798706,"[-0.08516747504472733, 0.4417647421360016]",0.3877499893307686,stay,False
33.437000036239624,"[-0.08652877062559128, 0.45223045349121094]",0.3962499901652336,stay,False
34.02999997138977,"[-0.0877557024359703, 0.46158021688461304]",0.37324999645352364,stay,False
34.68600010871887,"[-0.08879754692316055, 0.4695432484149933]",0.3769999861717224,stay,False
35.3970000743866,"[-0.09026233106851578, 0.48077207803726196]",0.37949999049305916,stay,False
36.026000022888184,"[-0.09170990437269211, 0.49185502529144287]",0.37799998596310613,stay,False
36.61899995803833,"[-0.09293986111879349, 0.5012746453285217]",0.36849999278783796,stay,False
37.236000061035156,"[-0.09398020058870316, 0.5092008113861084]",0.3747499890625477,stay,False
37.901999950408936,"[-0.09509409219026566, 0.517641544342041]",0.3727499879896641,stay,False
38.48900008201599,"[-0.09631603956222534, 0.5271223783493042]",0.38549998924136164,stay,False
39.18499994277954,"[-0.09805304557085037, 0.5403665900230408]",0.37949998676776886,stay,False
39.80400013923645,"[-0.0991637334227562, 0.5488664507865906]",0.34824999794363976,stay,False
40.43300008773804,"[-0.10020062327384949, 0.5567950010299683]",0.36724999099969863,stay,False
41.01900005340576,"[-0.1012987568974495, 0.5652393102645874]",0.3549999922513962,stay,False
41.623000144958496,"[-0.10261393338441849, 0.5753210186958313]",0.3604999929666519,stay,False
42.31700015068054,"[-0.1043105348944664, 0.588286817073822]",0.3597499921917915,stay,False
42.956000089645386,"[-0.10538318753242493, 0.59646075963974]",0.3647499904036522,stay,False
43.54699993133545,"[-0.10641900449991226, 0.6043875813484192]",0.3797499887645245,stay,False
44.204999923706055,"[-0.10771042853593826, 0.6143103241920471]",0.38199998885393144,stay,False
44.81599998474121,"[-0.10909734666347504, 0.6248842477798462]",0.36574998944997783,stay,False
45.42300009727478,"[-0.1104862317442894, 0.6355574131011963]",0.3939999870955944,stay,False
46.08200001716614,"[-0.11160355061292648, 0.6440578699111938]",0.3932499960064888,stay,False
46.674999952316284,"[-0.11263930797576904, 0.6519812941551208]",0.4079999916255474,stay,False
47.331000089645386,"[-0.11392789334058762, 0.6619073152542114]",0.40824998915195465,stay,False
47.875,"[-0.11504479497671127, 0.6705136299133301]",0.38774999380111697,stay,False
48.40000009536743,"[-0.11617680639028549, 0.6790621280670166]",0.37399999275803564,stay,False
49.079999923706055,"[-0.11774639040231705, 0.6911327242851257]",0.40774998664855955,stay,False
49.65899991989136,"[-0.11886709183454514, 0.6996433138847351]",0.4109999887645245,stay,False
50.30299997329712,"[-0.11989547312259674, 0.7075157761573792]",0.41099998727440834,stay,False
50.92300009727478,"[-0.12099677324295044, 0.7160019278526306]",0.40224998295307157,stay,False
51.555999994277954,"[-0.12248504161834717, 0.7273330092430115]",0.4089999906718731,stay,False
52.25699996948242,"[-0.12404140084981918, 0.7392399311065674]",0.4044999904930592,stay,False
52.87700009346008,"[-0.12507838010787964, 0.7471718788146973]",0.4269999861717224,stay,False
53.59100008010864,"[-0.1265403926372528, 0.7583832144737244]",0.4469999872148037,stay,False
54.25,"[-0.12804053723812103, 0.770038366317749]",0.385249987244606,stay,False
54.871999979019165,"[-0.1292319893836975, 0.7789036631584167]",0.3954999953508377,stay,False
55.48399996757507,"[-0.1302621066570282, 0.7868407964706421]",0.4307499900460243,stay,False
56.098000049591064,"[-0.131365105509758, 0.7953267693519592]",0.4284999929368496,stay,False
56.70799994468689,"[-0.1326734721660614, 0.8053266406059265]",0.43849999234080317,stay,False
57.29200005531311,"[-0.13397598266601562, 0.8152652978897095]",0.4252499856054783,stay,False
58.12599992752075,"[-0.13544408977031708, 0.8264984488487244]",0.4362499944865703,stay,False
58.799999952316284,"[-0.13681945204734802, 0.8370570540428162]",0.4039999887347221,stay,False
59.66700005531311,"[-0.13855399191379547, 0.850300669670105]",0.41274999231100085,stay,False
60.29699993133545,"[-0.1397780478000641, 0.8597171902656555]",0.43624999150633814,stay,False
61.021000146865845,"[-0.1415797919034958, 0.8735285997390747]",0.38424999043345454,stay,False
61.61899995803833,"[-0.14270898699760437, 0.882103443145752]",0.39024999067187305,stay,False
62.29200005531311,"[-0.14373664557933807, 0.8899586796760559]",0.4042499899864197,stay,False
62.92400002479553,"[-0.14511249959468842, 0.9005148410797119]",0.4102499887347222,stay,False
63.66300010681152,"[-0.146845281124115, 0.9137648940086365]",0.3977499850094318,stay,False
64.39300012588501,"[-0.1479087769985199, 0.9219160079956055]",0.39299998581409457,stay,False
65.08700013160706,"[-0.14952468872070312, 0.9342527389526367]",0.3862499915063381,stay,False
65.65700006484985,"[-0.15079914033412933, 0.9440407156944275]",0.40474998727440836,stay,False
66.31599998474121,"[-0.1520293653011322, 0.9534203410148621]",0.3899999909102917,stay,False
67.02999997138977,"[-0.15312771499156952, 0.9618617296218872]",0.38424998670816424,stay,False
67.71300005912781,"[-0.15479065477848053, 0.9745702743530273]",0.37599999383091925,stay,False
68.35800004005432,"[-0.1561710089445114, 0.9851243495941162]",0.38374999165534973,stay,False
69.05200004577637,"[-0.15721282362937927, 0.9930840730667114]",0.3799999982118607,stay,False
69.77800011634827,"[-0.15894123911857605, 1.0063010454177856]",0.39274999201297756,stay,False
70.49300003051758,"[-0.16031943261623383, 1.0168832540512085]",0.40149998664855957,stay,False
71.1489999294281,"[-0.16135872900485992, 1.0248130559921265]",0.34949999228119855,stay,False
71.8180000782013,"[-0.1629127860069275, 1.03670334815979]",0.35049999356269834,stay,False
72.44000005722046,"[-0.16433662176132202, 1.0476254224777222]",0.3862499907612801,stay,False
73.13300013542175,"[-0.1655058115720749, 1.0565441846847534]",0.3769999958574772,stay,False
73.80100011825562,"[-0.16666339337825775, 1.0654538869857788]",0.3749999888241291,stay,False
74.47099995613098,"[-0.16826604306697845, 1.0776841640472412]",0.3682499907910824,stay,False
75.6890001296997,"[-0.1706884503364563, 1.0962046384811401]",0.37774998918175695,stay,False
76.37000012397766,"[-0.17276157438755035, 1.1120686531066895]",0.6524999737739563,forward,False
77.40100002288818,"[-0.17370377480983734, 1.1201040744781494]",0.38774999156594275,stay,False
78.0770001411438,"[-0.1683383285999298, 1.1271039247512817]",0.36774999201297764,stay,False
78.72300004959106,"[-0.16790249943733215, 1.136662244796753]",0.3797499924898148,stay,False
79.44099998474121,"[-0.16897566616535187, 1.1448371410369873]",0.3729999907314777,stay,False
80.11300015449524,"[-0.17035546898841858, 1.1554292440414429]",0.3669999934732914,stay,False
80.76900005340576,"[-0.17195704579353333, 1.1676490306854248]",0.38299999237060545,stay,False
81.43799996376038,"[-0.17312222719192505, 1.1765679121017456]",0.3797499939799309,stay,False
82.13599991798401,"[-0.17434637248516083, 1.1859883069992065]",0.38774999380111697,stay,False
82.82400012016296,"[-0.17603251338005066, 1.1988823413848877]",0.41249999180436137,stay,False
83.42000007629395,"[-0.17726658284664154, 1.2083028554916382]",0.39949999526143076,stay,False
84.08800005912781,"[-0.17830432951450348, 1.2162235975265503]",0.3859999865293503,stay,False
84.74699997901917,"[-0.1795300543308258, 1.225584626197815]",0.3927499927580357,stay,False
85.70000004768372,"[-0.18141478300094604, 1.2400267124176025]",0.3729999862611294,stay,False
86.35700011253357,"[-0.18278652429580688, 1.250619888305664]",0.45474998131394384,stay,False
87.00500011444092,"[-0.184389129281044, 1.2628390789031982]",0.4057499870657921,stay,False
87.7279999256134,"[-0.18556132912635803, 1.271757960319519]",0.3902499921619892,stay,False
88.36400008201599,"[-0.1867171972990036, 1.2806717157363892]",0.39074999317526815,stay,False
89.0569999217987,"[-0.18847204744815826, 1.2940728664398193]",0.3902499929070473,stay,False
89.78699994087219,"[-0.18970783054828644, 1.303487777709961]",0.3829999893903732,stay,False
90.47500014305115,"[-0.1909305304288864, 1.312897801399231]",0.36699999049305915,stay,False
91.1230001449585,"[-0.1925472766160965, 1.3252402544021606]",0.39074999615550043,stay,False
91.8199999332428,"[-0.19385433197021484, 1.3352181911468506]",0.3867499858140946,stay,False
92.48699998855591,"[-0.19495806097984314, 1.3437039852142334]",0.3812499888241291,stay,False
93.16799998283386,"[-0.19653181731700897, 1.3557106256484985]",0.3724999867379666,stay,False
93.87599992752075,"[-0.19800037145614624, 1.3669461011886597]",0.3809999890625477,stay,False
95.1100001335144,"[-0.20013941824436188, 1.38331937789917]",0.3692499876022339,stay,False
96.76099991798401,"[-0.20402571558952332, 1.4130966663360596]",0.3734999880194664,stay,False
98.36100006103516,"[-0.2068096548318863, 1.4343609809875488]",0.3734999895095825,stay,False
99.07599997520447,"[-0.2083663046360016, 1.4462708234786987]",0.3679999880492687,stay,False
99.91600012779236,"[-0.20991957187652588, 1.458164095878601]",0.38574999049305914,stay,False
100.65400004386902,"[-0.21147584915161133, 1.470066785812378]",0.38499999046325684,stay,False
