t,x,z,a,d
0.5419998168945312,"[-0.0011106813326478004, 0.004431087523698807]",0.39674998372793197,backward,False
1.435999870300293,"[-0.0013221519766375422, 0.01790870726108551]",0.39074998795986177,backward,False
2.297999858856201,"[-0.001495994278229773, 0.019281156361103058]",0.3669999897480011,backward,False
3.2279999256134033,"[-0.00285494071431458, 0.029813086614012718]",0.3802499920129776,backward,False
4.08899998664856,"[-0.008352674543857574, 0.041195373982191086]",0.3887499891221523,backward,False
5.0,"[-0.01581237092614174, 0.046965260058641434]",0.3787499964237213,backward,False
5.869999885559082,"[-0.02095566876232624, 0.05091185122728348]",0.3857499897480011,stay,False
6.44599986076355,"[-0.026138724759221077, 0.05495689436793327]",0.38824998810887335,stay,False
7.047999858856201,"[-0.030742887407541275, 0.05848421901464462]",0.38324998542666433,stay,False
7.602999925613403,"[-0.031764429062604904, 0.06642051786184311]",0.3819999858736992,stay,False
8.11899995803833,"[-0.03278528153896332, 0.07435161620378494]",0.38374999165534973,stay,False
8.669999837875366,"[-0.03380725532770157, 0.08229122310876846]",0.3877499878406525,stay,False
9.188999891281128,"[-0.03482767567038536, 0.09021900594234467]",0.38924998641014097,stay,False
9.735999822616577,"[-0.035849783569574356, 0.098159559071064]",0.38974998593330384,stay,False
10.245999813079834,"[-0.03687039017677307, 0.10608828067779541]",0.38899998664855956,stay,False
10.809999942779541,"[-0.03789240121841431, 0.11402836441993713]",0.39024998545646666,stay,False
11.328999996185303,"[-0.038913194090127945, 0.12195947021245956]",0.39049998596310614,stay,False
11.86299991607666,"[-0.03993496298789978, 0.12989717721939087]",0.39324998632073405,stay,False
12.40999984741211,"[-0.040982820093631744, 0.13805560767650604]",0.38799998760223386,stay,False
12.955999851226807,"[-0.04203788936138153, 0.14627417922019958]",0.38824998736381533,stay,False
13.520999908447266,"[-0.04318355396389961, 0.15518687665462494]",0.3934999823570251,stay,False
14.02899980545044,"[-0.04419966787099838, 0.16305941343307495]",0.38849998712539674,stay,False
14.607999801635742,"[-0.04546397551894188, 0.17287081480026245]",0.39374998658895494,stay,False
15.162999868392944,"[-0.046571701765060425, 0.18145900964736938]",0.3859999895095825,stay,False
15.75599980354309,"[-0.04791413992643356, 0.19192583858966827]",0.38924998641014097,stay,False
16.335999965667725,"[-0.049123477190732956, 0.20127981901168823]",0.3922499865293503,stay,False
16.88699984550476,"[-0.0501566007733345, 0.20931705832481384]",0.3694999933242798,stay,False
17.46399998664856,"[-0.051169391721487045, 0.21717657148838043]",0.36875,stay,False
17.971999883651733,"[-0.05219109356403351, 0.22511333227157593]",0.38674999549984934,stay,False
18.526999950408936,"[-0.05321186035871506, 0.23304300010204315]",0.39999998584389684,stay,False
19.067999839782715,"[-0.05423388257622719, 0.24098356068134308]",0.4074999809265137,stay,False
19.621999979019165,"[-0.05525479093194008, 0.2489127218723297]",0.38149999678134916,stay,False
20.169999837875366,"[-0.05627596378326416, 0.2568519711494446]",0.36149999499320984,stay,False
20.735999822616577,"[-0.0573236420750618, 0.26501041650772095]",0.3897499941289425,stay,False
21.357999801635742,"[-0.058659445494413376, 0.2753371000289917]",0.40174999088048935,stay,False
21.97699999809265,"[-0.06010150909423828, 0.2865675687789917]",0.40749998986721037,stay,False
22.63099980354309,"[-0.06137850135564804, 0.2965327203273773]",0.3942499868571758,stay,False
23.258999824523926,"[-0.0624040886759758, 0.304462194442749]",0.3702499888837337,stay,False
23.835999965667725,"[-0.06342627853155136, 0.31239214539527893]",0.3767499916255474,stay,False
24.417999982833862,"[-0.06458226591348648, 0.32125043869018555]",0.3779999919235706,stay,False
25.556999921798706,"[-0.06699749082326889, 0.34015050530433655]",0.3937499918043613,stay,False
26.143999814987183,"[-0.06832695752382278, 0.3506225049495697]",0.3552499942481518,stay,False
26.72099995613098,"[-0.0695144385099411, 0.35975807905197144]",0.3652499884366989,stay,False
27.319999933242798,"[-0.07057446986436844, 0.36793214082717896]",0.3532499924302101,stay,False
27.859999895095825,"[-0.07159584760665894, 0.37586942315101624]",0.3692499935626984,stay,False
28.488999843597412,"[-0.07261738181114197, 0.38380715250968933]",0.37074999287724497,stay,False
29.07799983024597,"[-0.07370510697364807, 0.39229464530944824]",0.37924998700618745,stay,False
29.62399983406067,"[-0.07483603060245514, 0.40108999609947205]",0.39224999248981474,stay,False
30.22699999809265,"[-0.07610350847244263, 0.41091203689575195]",0.3619999922811985,stay,False
30.828999996185303,"[-0.07752761989831924, 0.42199864983558655]",0.3834999918937683,stay,False
31.4689998626709,"[-0.07874512672424316, 0.4314092695713043]",0.37224999293684957,stay,False
32.06499981880188,"[-0.07976676523685455, 0.4393441081047058]",0.39199999123811724,stay,False
32.651999950408936,"[-0.08078821748495102, 0.4472823441028595]",0.4032499887049198,stay,False
33.23199987411499,"[-0.08187166601419449, 0.4557747542858124]",0.38174999728798864,stay,False
33.829999923706055,"[-0.08308340609073639, 0.46515005826950073]",0.3312499918043613,stay,False
34.38499999046326,"[-0.0843619555234909, 0.4750480651855469]",0.3567499928176403,stay,False
34.973999977111816,"[-0.08563100546598434, 0.4849141538143158]",0.33499999195337293,stay,False
35.60599994659424,"[-0.08691438287496567, 0.49489620327949524]",0.34524999707937243,stay,False
36.18599987030029,"[-0.08793636411428452, 0.5028257369995117]",0.34499999359250066,stay,False
36.794999837875366,"[-0.088957779109478, 0.5107629895210266]",0.3349999934434891,stay,False
37.406999826431274,"[-0.09010010212659836, 0.519673764705658]",0.36424999460577967,stay,False
38.031999826431274,"[-0.09151015430688858, 0.5305866003036499]",0.37549998983740807,stay,False
38.89800000190735,"[-0.09304381161928177, 0.5424981117248535]",0.3184999905526638,stay,False
39.54199981689453,"[-0.09440019726753235, 0.5530871748924255]",0.32649999260902407,stay,False
40.204999923706055,"[-0.09591280668973923, 0.5648181438446045]",0.3084999918937683,stay,False
40.8529999256134,"[-0.09712927043437958, 0.574232280254364]",0.3127499923110008,stay,False
41.54199981689453,"[-0.09817693382501602, 0.5823960304260254]",0.3222499914467335,stay,False
42.14800000190735,"[-0.09950456768274307, 0.5927200317382812]",0.31799999102950094,stay,False
42.81699991226196,"[-0.10107532143592834, 0.6050384640693665]",0.2914999939501286,stay,False
43.42699980735779,"[-0.10223443806171417, 0.6139170527458191]",0.293999994173646,stay,False
44.04099988937378,"[-0.10415595024824142, 0.6287945508956909]",0.29049999415874483,backward,False
44.98699998855591,"[-0.10530073940753937, 0.6377102732658386]",0.3042499959468842,stay,False
45.54699993133545,"[-0.1097777858376503, 0.6411710977554321]",0.31424999684095384,stay,False
46.14299988746643,"[-0.11425559967756271, 0.6446293592453003]",0.31574999168515205,stay,False
46.75999999046326,"[-0.11534063518047333, 0.6531191468238831]",0.3207499969750643,stay,False
47.42399978637695,"[-0.11689423769712448, 0.6651269793510437]",0.329749995470047,stay,False
