t,x,z,a,d
0.5550000667572021,"[0.003085931995883584, 0.0058432649821043015]",0.36424999311566353,backward,False
1.6719999313354492,"[0.002286677248775959, 0.017480673268437386]",0.3442499913275242,backward,False
2.625999927520752,"[-0.0016787437489256263, 0.01695740409195423]",0.3394999943673611,backward,False
3.738999843597412,"[-0.010766257531940937, 0.023965492844581604]",0.3822499893605709,backward,False
4.83299994468689,"[-0.020757190883159637, 0.031668439507484436]",0.34749999418854716,backward,False
5.869999885559082,"[-0.025562293827533722, 0.04543681815266609]",0.37549998983740807,backward,False
6.937000036239624,"[-0.027077103033661842, 0.057021014392375946]",0.37224999740719794,stay,False
7.646999835968018,"[-0.028242602944374084, 0.06594039499759674]",0.3497499957680702,stay,False
8.384999990463257,"[-0.029705878347158432, 0.07716938108205795]",0.35074999555945396,stay,False
9.029000043869019,"[-0.03126957640051842, 0.08916929364204407]",0.3509999945759773,stay,False
9.718999862670898,"[-0.03238551318645477, 0.0976712703704834]",0.34399999156594274,stay,False
10.358999967575073,"[-0.03348822519183159, 0.10615598410367966]",0.33724999576807024,stay,False
11.065999984741211,"[-0.03545556962490082, 0.12122607231140137]",0.3412499904632569,stay,False
16.079999923706055,"[-0.04487358778715134, 0.1933695524930954]",0.3584999948740005,stay,False
17.509000062942505,"[-0.047918353229761124, 0.2166549414396286]",0.34624999240040777,stay,False
18.05999994277954,"[-0.04895442724227905, 0.22459398210048676]",0.34599999710917473,stay,False
18.655999898910522,"[-0.05001341551542282, 0.23274990916252136]",0.33124999031424524,stay,False
19.3439998626709,"[-0.05179174616932869, 0.24634617567062378]",0.3519999921321869,stay,False
19.924000024795532,"[-0.052904900163412094, 0.25488075613975525]",0.37674999609589577,stay,False
20.486999988555908,"[-0.054058436304330826, 0.26368939876556396]",0.33249999210238457,stay,False
21.145999908447266,"[-0.05516818165779114, 0.27219098806381226]",0.3454999912530184,stay,False
21.710000038146973,"[-0.056203607469797134, 0.28011786937713623]",0.35074998512864114,stay,False
22.296000003814697,"[-0.05726154148578644, 0.2882465720176697]",0.32599999010562897,stay,False
22.919999837875366,"[-0.05861644074320793, 0.2986481487751007]",0.3009999945759773,stay,False
23.526000022888184,"[-0.05999603867530823, 0.30919963121414185]",0.3159999918192625,stay,False
24.109999895095825,"[-0.06125238537788391, 0.31884369254112244]",0.32549999430775645,stay,False
24.990000009536743,"[-0.0626772791147232, 0.32977095246315]",0.33074999153614043,stay,False
25.60800004005432,"[-0.06413941830396652, 0.3409283757209778]",0.3429999887943268,stay,False
26.251999855041504,"[-0.0655214712023735, 0.35152000188827515]",0.3172499932348728,stay,False
27.21399998664856,"[-0.0674661248922348, 0.36644116044044495]",0.3314999919384718,stay,False
27.855000019073486,"[-0.06863018125295639, 0.3753204345703125]",0.3654999900609255,stay,False
28.55900001525879,"[-0.0697273388504982, 0.3837551772594452]",0.36274999305605893,stay,False
29.14299988746643,"[-0.07096192240715027, 0.39323219656944275]",0.33749999180436135,stay,False
29.805999994277954,"[-0.0725739449262619, 0.4055629372596741]",0.38524999246001246,stay,False
30.503999948501587,"[-0.07380816340446472, 0.41498032212257385]",0.36724999025464056,stay,False
31.240999937057495,"[-0.07518437504768372, 0.42556726932525635]",0.4007499895989895,stay,False
31.85099983215332,"[-0.0766294077038765, 0.43673402070999146]",0.38124999180436137,stay,False
32.66499996185303,"[-0.07795053720474243, 0.4467087984085083]",0.37549998909235,stay,False
33.28699994087219,"[-0.07917244732379913, 0.4561294615268707]",0.37274999022483823,stay,False
34.21199989318848,"[-0.08105644583702087, 0.4705018103122711]",0.36874998584389684,stay,False
34.86399984359741,"[-0.08234599232673645, 0.48042571544647217]",0.40499998852610586,stay,False
35.49399995803833,"[-0.0838916152715683, 0.49228277802467346]",0.3722499869763851,stay,False
36.46300005912781,"[-0.08563092350959778, 0.5055363178253174]",0.3849999912083149,stay,False
37.039000034332275,"[-0.08692900836467743, 0.5154480338096619]",0.40474998354911806,stay,False
37.68499994277954,"[-0.08830348402261734, 0.526042103767395]",0.3792499899864197,stay,False
38.4449999332428,"[-0.08940903097391129, 0.534523069858551]",0.38799999132752416,stay,False
38.978999853134155,"[-0.09045238047838211, 0.5424095988273621]",0.3849999882280827,stay,False
39.53499984741211,"[-0.09167283028364182, 0.5518748164176941]",0.38624998852610587,stay,False
40.33099985122681,"[-0.09348388016223907, 0.5656986832618713]",0.3857499927282333,stay,False
40.92199993133545,"[-0.09451989829540253, 0.5736329555511475]",0.3807499878108501,stay,False
41.664000034332275,"[-0.09607154875993729, 0.5855255126953125]",0.3797499895095825,stay,False
42.31399989128113,"[-0.09754859656095505, 0.5968666672706604]",0.39449998959898946,stay,False
42.90499997138977,"[-0.0986705869436264, 0.6054367423057556]",0.3649999938905239,stay,False
43.5789999961853,"[-0.09969694167375565, 0.6132897138595581]",0.38349998742341995,stay,False
44.2039999961853,"[-0.10092594474554062, 0.622643768787384]",0.4104999877512455,stay,False
44.812000036239624,"[-0.10237343609333038, 0.6337884068489075]",0.41024998724460604,stay,False
45.70799994468689,"[-0.10390689969062805, 0.6455784440040588]",0.39024998918175696,stay,False
46.371999979019165,"[-0.10539204627275467, 0.6569154858589172]",0.36999999508261683,stay,False
47.0479998588562,"[-0.10694726556539536, 0.668825089931488]",0.40849999263882636,stay,False
47.75399994850159,"[-0.10798222571611404, 0.6767538189888]",0.41374998837709426,stay,False
48.34099984169006,"[-0.10913415998220444, 0.6856075525283813]",0.4144999876618385,stay,False
49.03600001335144,"[-0.11101341247558594, 0.7000362873077393]",0.39349999204277997,stay,False
49.71799993515015,"[-0.11212440580129623, 0.7084854245185852]",0.40474999099969866,stay,False
